feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,class
3.631108930917666,6.908433851298387,12.805793338964964,20.292763893667072,-7.5106259994646045,4.7679295943460245,5.017459206012979,6.776387199769528,-0.099030958116618,4.326192479758434,4.568411534973892,1.906024901201234,4.696159943836349,5.456051897645915,A
5.193011435184367,1.1887090883948985,19.662483515014845,17.979840050657913,-0.6206355085751323,7.861426090241264,22.216918421018843,2.3557104866414234,6.939556666763406,7.814838012394009,1.070473159998994,2.508742746317859,5.867801757910321,3.737461296700768,A
9.436339932537523,7.74070530105465,7.342289930251589,13.006362478824403,9.94818454151252,9.975720140447816,14.717403609129928,2.1274546471681424,5.6393276748477525,1.8984254668798792,2.26206472695956,2.922597210953397,4.865101102998743,3.8196861570774763,A
6.89556776949024,4.551170569969281,16.556631828951545,26.877357513534694,25.292074906725126,19.45081681124545,-2.9638988269350026,7.615560526314303,5.483913969913062,10.482088063597487,0.5560561460171392,0.18294480558481524,6.454500997903231,5.039303618072616,A
4.632177109610791,4.3294415773483035,4.17867675720775,12.668354626077406,6.333198366207563,7.371025835670541,11.45566139428636,2.0993336544306627,4.909395979456027,8.280383318550061,5.500954256423193,0.03122543605197478,4.6245393597347055,4.117222694908987,A
5.477104093487384,7.094964358509874,19.541453215826053,19.991772381093206,3.3482994240195842,6.512410979708685,-8.071821631388566,3.9615953074022703,-1.231407126660466,6.414713793968023,1.299151483719025,4.54726577919668,5.272559480772201,6.557803825573695,A
2.708101980383013,5.265264344460526,21.345760418906938,17.88653419830878,1.1744742682369278,12.045036247985237,14.07861660225839,5.560519970064341,4.906608101939587,10.083837903675505,0.16198797274238372,6.118085401971004,5.15127524373181,3.5233467619376735,A
5.573140444660672,2.0920651923616687,25.182454366618906,21.10827609019245,7.80171299363036,15.857723826637272,-13.689926619927085,0.6002380136743763,6.321330401324395,2.563424529760546,2.1656641360455935,2.8498435825691666,4.347927583874742,5.546684492603253,A
7.112710858687253,5.551904753712697,13.427032932412107,16.566932333913584,6.6204344124965555,7.106396207798136,-2.191557066703418,4.986131682150005,5.0148455486282035,8.981050986676415,0.004962002050285103,2.32217421149021,3.981099996831674,4.094236179738042,A
7.653858271841286,4.745127901828868,7.108584598482922,22.422035031101302,1.4363409598920605,6.645630314248137,10.266940576639072,5.791619592529506,0.7002411880341999,9.009254602535467,0.7470431656858731,4.894458037012638,5.464424508991545,6.434439284029364,A
9.79164137419733,8.141190692808728,16.549382124691135,19.5053126710587,12.238088876327108,13.315570409370869,14.851205640917797,4.6719183982727275,4.968251783762905,8.675245219657402,6.227276783593031,0.09646889470982345,3.6809966829156493,5.898669926058225,A
10.393741403949864,6.416919884060432,12.88419538086861,15.827562891103469,21.983426007031696,15.687980182349383,16.11689191544667,11.42246932724456,6.921818996641553,6.462284670182764,4.95348110849342,3.4323462347294873,6.124411118326177,6.903506868778552,A
4.20478622949344,7.402832456936448,21.70225200514723,17.094883289430097,7.204072262123617,-4.436143811505149,-4.285900710845484,4.182557405679288,1.0473538115270213,7.2337319793679615,1.0715170479223886,4.508455011319342,4.665340437239839,4.597517160126625,A
5.185740584430764,8.617862742338108,15.266722920534658,13.489042697143487,11.292290054713945,12.41410591622548,18.999819282196324,2.1295912318778307,7.531631615312248,4.331639942280526,4.554508983531613,5.560417936716163,4.250980287069789,3.8755240862712754,A
6.683628901866607,4.731529822407479,16.33059740963872,17.878421418903216,10.813950504639067,7.325554392039118,-4.93423707271281,4.935426087368474,4.355946658725557,-0.29513663383320043,3.0025735385398877,4.612461179978089,5.346719670204648,4.6710988922365555,A
4.481531251204086,6.706546334357936,9.832644280498426,10.121909041126775,5.288455347571455,11.010427393952225,6.447014756771432,5.646248404404441,9.145703977079531,2.0367216502042655,2.3540017973011227,1.4161570033356985,4.19992767195471,5.920748817229721,A
4.4944541828411095,9.297236948510257,6.893484812038681,7.288211730281349,8.777261337056967,8.004561024011602,9.139733306028605,5.965342996638529,4.5350132715307145,9.1434422870244,6.0815986421225965,2.6927079000658654,4.22908065162046,5.3514740618977905,A
7.627599871192065,7.955725688900956,22.682868873110632,11.721458309638919,7.8575491647428155,0.7191342030727448,22.49773225658842,3.1931814265992866,7.835657266119173,2.9836103513282266,2.1829287750168764,2.138105002916552,3.509120213336146,4.108346974561325,A
2.9367110646888115,6.0532088705100975,11.010836759003494,4.017442069124762,6.371177726375199,10.379389085175298,11.294290743400959,1.4576812220528068,8.988029295695277,7.020999184717612,1.0949082413617455,2.297074895610852,4.41142875336315,6.0008570513760775,A
7.155250768463228,5.9564937878464725,8.636477281909167,23.182564020298695,9.844470736977101,21.25381109398005,5.285617684683213,6.995660599292143,8.112265808008695,6.661646982979513,5.076518181316703,4.142207696992654,4.6657688787342675,3.956556755549985,A
4.794942034169544,11.019924493398937,9.180251663288185,19.517804638965618,18.7145892072655,6.447291462038996,8.778124036745869,7.778169799325314,5.141481345884412,8.734261989798785,0.5090875086165567,0.0508821407545308,4.276576338302321,5.7075919774708295,A
6.193307766299322,7.9930722265935765,12.956806465382282,12.95057611274271,12.294800973393851,7.920269480322321,-2.5237367835333306,3.7946905488594176,8.7492973881985,4.0721247747343075,1.7422510749531317,1.8818376724048103,5.438385102198526,3.9968777540856966,A
3.562726581862176,4.919830187556168,11.623106512204496,11.72123953813748,6.25308621010954,4.641618533597907,6.419247267287064,7.100233617484939,7.303676141624912,9.491888320536772,5.419319145374993,3.9731538858866844,6.915889056164648,4.099845116975495,A
4.627352554766868,10.624891666248214,5.1329982915597,12.773604812240988,10.834682753850476,7.625899532013388,8.732862276718146,4.254960698427974,3.443793874832028,11.121132521130352,0.3538057686225225,4.265882492800683,6.525303813820595,4.979814978684438,A
2.0951559768152346,7.22626411943416,11.897358866825298,15.496701574853784,1.6307376418159896,6.508534032811097,18.330443250104274,3.7343674282897297,8.42390940999373,4.817073669679403,4.679273113973774,5.066457016257706,5.524837158480105,3.6523424164473726,A
3.4415087675765488,5.141703803619976,14.341708995737296,21.195686641500615,16.80389638423337,8.77272551856978,1.1124972346090543,5.901286894403615,5.870349968980767,9.138279946517507,0.3077287614258169,0.7679375979334367,4.342262167357212,4.136509166645066,A
6.141445142570669,8.821913830136086,28.21791521057557,18.400015523696617,11.810837300623996,13.336465671968735,-9.235853995942124,2.383467964852517,3.0763557333102893,2.5139456605413795,2.1261077769273404,3.7755468173092033,4.715509725701796,3.8218447911389677,A
5.799551820085831,7.446561846437084,27.034479959070545,17.418591031598346,0.1736150936922254,7.977216521490241,-7.412077362191492,8.128232474078548,6.923335628342907,4.79546298139074,4.656688235530287,3.692846295616693,3.6739692191069575,3.6779047593579497,A
0.5567254842017945,4.883801433627516,8.491252596527236,17.031797653094777,9.396872168784666,8.626128261638577,18.143094821511987,5.969882842190016,5.313116987254767,11.657415021604956,6.032434389176186,3.453869677597766,6.872337987600266,4.107393957919895,A
9.958829997785745,7.413056574739164,9.946191599763937,13.87992202936427,2.101406442669705,9.890586714871143,16.497531186197197,7.399076384084282,2.929649030141172,2.0282090946711997,4.157306018933984,2.4296120782442476,5.638924187198781,3.728744955380485,A
1.5671654113449338,1.4525082890986538,28.95327555462549,24.541588217844662,20.556578683419275,18.248256727387187,30.376714889679683,6.289689534985397,6.5305893735028855,0.21490467334219332,2.8483002295714077,0.8706083585121286,4.998547252609028,6.923076091977302,A
6.183425144494805,3.0903462119582845,19.746540740959038,16.235529148210937,-0.05412753818480698,3.8762315244464234,-0.8312262035987357,2.2774490483357086,7.971893493114804,4.348330917664608,4.5714201970395605,5.454028113006203,4.63813640712897,4.070819642880597,A
6.128588611223751,6.091227388737335,25.086167560007404,24.657825326535963,11.909355510087424,24.584409225916165,28.93823871881023,3.559213364087878,6.714060318321071,9.51330435633693,5.7255395255486015,5.411382547009084,5.319135951586651,4.231309303808633,A
3.5176320591879855,8.886029741346825,12.193594550010557,23.711289011694355,8.345046903202613,12.801650016311976,6.1748099238188665,7.1847576792896835,1.327499885587597,1.5938547180661047,2.3505243022345477,5.249047499943873,4.844564174027657,6.009271090009007,A
3.8830221100863875,9.747154341816543,23.682459808901477,18.51000555692499,4.645356199616572,5.199774662403855,8.584368043484341,4.394093430009437,5.21303594052421,-1.388703877587079,3.0132669409303934,2.803494345166966,6.441670197556624,5.018739245986167,A
1.2494094150548858,8.847649070352736,11.743036166503698,11.281214472332529,17.233313586650663,9.48081792551585,18.611370972808622,6.324506487061322,8.741517187810672,8.617646085653352,5.272254249498742,4.372152907340724,6.811968625365124,4.684189522869856,A
5.818334556676063,3.546007663088023,9.268610593486006,14.282832209946275,14.322724885800822,10.934443485884152,17.98627807112029,10.202864087920627,3.348208740113038,3.412598521041698,4.379606060994125,2.8341797498585413,4.859275316082498,5.775643309205915,A
7.602933747239975,5.947126196880038,17.650997633503003,17.954403721933453,19.42279953412346,11.66624313627454,-4.1810263361032245,5.026504772298094,4.981331265428028,1.1508267487219594,3.1357903714804873,5.669543365553089,3.849238046239632,5.587403531103554,A
2.3757358029530167,8.299119206798466,16.623381912685986,17.671571904121205,6.623975740451138,11.338381217383416,8.424032229821128,2.8042219436440803,3.612653790243693,-0.7690057779255097,2.596692109540249,3.7050843762924353,6.745964078488971,5.010946573205256,A
6.544587057659584,8.145208012224398,10.10268607878501,13.593007111266056,15.879228734838879,2.265831596942,13.981732270312724,4.342817453709918,8.038882212993942,-0.5541837864017713,2.6547895794760246,1.7837745800642988,6.284201194446757,6.646243198297734,A
0.8921159848548641,6.27336436497116,19.488183895475746,16.697364944105423,3.6448389809649298,12.033612972810996,27.47828128714295,4.146502189761385,7.125107387742375,10.678504530304455,5.811937174150499,5.094296064474973,6.373164613846704,5.044278560020047,A
7.058210370648843,10.50957066247675,21.23342314600574,18.180990123931966,7.708182598797796,18.472867541218037,2.5481232737341397,2.800775155649683,1.9528883533542585,2.14288513213327,3.853629291287681,0.9456277398327281,3.7740967606279687,5.751436156698821,A
9.92956167303133,5.9217975410902834,18.77696691706747,20.151947976685612,16.96652020506258,6.853304970388862,13.492483320785983,3.8233589735200773,3.319869834510392,9.079918506644358,0.5741970632414413,4.101443383730083,4.859193739076405,3.776369068115171,A
5.7326164257720755,2.7700340937482713,19.20970414677751,5.675699027307116,7.40392340104922,11.346868004277075,-7.061239033715074,2.4545245998321628,2.929437795194511,1.7207992653836954,4.074286466564361,0.6828755779843249,5.5050405658461585,4.085095358300233,A
4.430965784069686,9.027599365127047,22.02560963504026,7.47292598045909,8.930998246191589,6.002438622640883,0.7108485686853738,5.826051844139566,6.113562674568405,-0.18796466339597018,2.7884094362566896,0.9325575048895642,5.52924965162323,4.008544058707398,A
5.753949576224171,5.126530167100359,17.263200731034665,14.778052256029994,7.4319809346134065,6.53808752185906,-6.431422090044333,3.890469397414633,6.170630552926081,0.6892010217371318,3.4403417436871706,5.470997224853026,4.510593881571963,5.479984777291145,A
4.239488944357958,2.110916508259674,21.304382301326886,18.15803029226072,13.267988613192845,6.998125984946218,3.0078900218139504,3.8377308828948786,4.648491726010139,10.66325363391596,6.069029569000364,0.2936872007209646,5.795648458915897,5.713559400270773,A
5.706930824874544,4.8853256935722875,19.17481769552291,21.168784132209574,7.964224509086554,6.7894462751473466,28.61758522206513,4.453068012199032,1.3922611222587506,5.997623007296786,1.3412834908392879,4.56193494128339,4.385095142631763,3.7472228742258693,A
8.020209257583803,7.056767198777576,20.406407685761067,6.289477298189359,8.134657052452999,13.531152355586718,0.6093833279386094,5.0810051275980594,4.7490538660463555,0.30042315616198056,3.204658266656481,1.8830360895956735,4.708938103309642,4.184075438268343,A
3.7500796537264725,5.60468210446021,14.958278644987994,17.48775084885473,10.167943237782511,8.17110357463538,17.238124896833973,7.856653485024018,6.847655963185902,7.823748872055214,5.251755149377952,3.715708233260452,5.498036416497346,3.964995578007551,A
5.4764948104814355,4.509900180093332,14.500464011723317,5.605568210430626,9.57870986288927,9.225329124697947,-1.7448086918909458,5.012609780617443,10.154730761291873,4.600657020433064,4.617787425767073,4.709942731288763,4.2276181820815335,5.177898593107926,A
5.48133162371839,7.00513050654045,21.77787962420382,17.851544238339415,15.335796523013467,-4.006286177595994,7.585057317083865,-0.14734404107704968,3.755589033580703,2.938575174567945,2.1998805456396746,3.378799107647719,3.5034142398427557,6.5494054778956095,A
6.80599180656085,7.045400360208301,16.994297962284882,17.784558738013494,12.780816626742642,-0.5404030938791813,25.570244185219494,7.365260420988225,-1.2172808746908599,6.427669571399232,1.3472078705345096,5.075914525780106,6.438769852673566,6.821802972862064,A
6.0856633500624255,8.83247832970364,11.961867185475846,13.596572392621509,16.66117602879446,8.794910930712518,-0.17825248346182132,5.935264674485781,6.456005544965879,8.922776667298649,5.954146688992202,4.141410665036299,4.145149709101059,5.3554113088335145,A
10.095512300727712,5.045957252217623,7.450232845258258,6.038792973031137,11.947856795075754,5.74574493305222,10.649315225454288,3.4166960718038233,7.756691177987694,0.18177124357345775,2.520737709052992,2.0921415271087698,5.923701621726028,5.4647696086989495,A
8.237147699785098,6.019445806016525,12.132877352489825,14.035523776476833,10.23861362395334,12.352522188693134,8.572595578389489,4.490655406349699,7.42944876456467,0.9993161160430999,2.6094964191525434,1.777457483641505,4.642535497175404,4.892702083431103,A
7.0799075417017825,2.932611920354516,25.184605607558865,19.966155549661,9.546994327298195,3.614989574199207,-12.367883903341149,1.1514354762591092,6.340021145923236,3.7234185208739836,1.7667274663267962,2.8065336570396062,6.55733435508921,4.154673779119756,A
1.855387929054743,5.691784413029028,11.338512615216043,17.57510897582814,14.904197323217304,-2.6471588614977417,15.573156951936754,3.6521144221722928,0.6531805366233003,1.5280346510302465,4.055758312125279,1.2701126776587472,5.6875355441754945,5.745828428896056,A
2.5850449111280676,10.258076100344212,19.09316993411482,17.82808956284827,14.284167372518782,-5.681383196757107,15.17685058292653,0.8520567969958899,3.714940912342718,7.09964403076564,1.0019732831390342,3.4420216297866246,3.8980412403876645,5.154017539520112,A
10.005522723668758,9.68702015265816,15.224406377727565,17.896048867641134,8.570429076021815,26.431031402357455,13.062309964561408,-1.7634340909092714,3.890189542522352,5.6030269065098475,4.821063157594055,0.16264039999081278,5.559881152956061,6.894556133462679,A
3.016268905387996,7.847912314822207,24.205413792767953,22.488710444193305,-5.429125046952732,-4.92220880383356,9.014829806967988,4.277246270396287,4.486325104587167,-1.6428572306140552,2.9009369193266377,3.759476490246029,6.839972260698577,3.720318266112983,A
1.2066599233252993,3.44000538251941,22.697353974524788,11.835739820999171,10.031363716956893,12.557803487076818,25.353503044250303,7.926384562773611,7.782283487010995,5.862448407460138,4.920351180374597,3.9017536723675565,4.17718453437665,4.126841969269123,A
4.761776238480799,2.0402125892499403,24.662394571129177,20.80752974028674,15.275897354519579,16.33463736391113,7.108344996969585,0.9841085548791124,4.107396937165295,1.0501275122292362,2.3186599129569383,3.36030496229156,5.8080038324272225,5.61130840112222,A
6.450052511875852,4.1159926473482145,11.487917647592782,9.200045403423214,15.781394083287918,12.800331497945828,14.490923883642255,5.28901292543981,4.4199966692558155,9.654782843928913,0.16497433888514498,5.1746718882767055,4.718852737026045,3.9458906908518045,A
6.7946564196451815,6.812397017883452,9.926391417029297,18.041936058449302,5.403857929318999,26.246239876338205,10.825176558835413,3.6081295081957885,9.324147466506982,5.031385985398001,4.719327613571227,5.023799277066843,4.523403442735181,4.542746779328816,A
7.805933403500566,8.323896631925837,15.31075723453488,12.744478759163968,17.975963305209714,3.0009167561757235,11.58938925528846,11.225075349834217,3.626743645502456,5.638232525033771,1.4144050185293584,6.066062048739086,4.0976806786483735,6.453506738426614,A
9.880238917361405,5.961446199734516,13.744392053713863,10.634538407039535,9.81729475136266,6.528420990615824,-0.10186591937436873,1.9850302478277637,7.787663290141932,2.4394295811597013,4.192717611398962,5.536940110775304,5.156255777722335,4.730773334834435,A
8.673472832882332,4.2594373945752455,21.641078066625962,16.02135138782949,4.573280550080778,10.196147982491599,-5.063328449550237,6.728034391481157,5.671799691679956,-1.4432768483750316,2.7967764650540596,0.3707838721953338,6.846264393863789,5.484903785054964,A
4.709819739470361,7.29274149388014,16.688202198740065,14.350907093479345,5.735565325979451,14.78789669356252,11.049426328378075,2.277890719524006,9.077043374141248,4.640230707501188,1.6332873167092088,2.1594914819524895,5.7608874013719955,4.911848434638852,A
8.75964659147635,5.264860344605889,16.407594572776752,22.1852996329067,-1.5970168300031453,6.7095755891970565,0.00618555904158391,5.234910783361617,9.863663466030673,3.1665781035680975,1.9774800138846975,1.5225346875896697,4.634936699194384,5.3017566754496235,A
7.004181738058747,2.9826335340499357,5.238065469095858,15.521184409721343,10.036000174993369,6.582022040397066,5.0845244346886735,5.70305384848096,3.675411304710816,-0.7173103314236586,3.5832829780834485,2.0587569776518704,6.324245691571891,3.5081127937470673,A
3.6006157783878185,1.220122089808676,24.684256764846978,11.990015248218308,15.353924943052277,13.710305771237289,-0.3202335494153683,6.240574250233459,4.1316404252012155,11.340700858600908,5.979083546095356,2.5308896278336253,6.6456267860909035,5.057134644161611,A
9.223074567359886,8.609468427418168,19.308685565553233,18.017145773495624,14.25204068545448,6.086855345569377,21.53623112203568,9.261421503896333,7.027247420375853,1.8997467380452053,2.158207171578099,0.4440363899424563,5.594027502819663,5.669358230102458,A
2.115891334068864,6.624811026665107,12.148540331202932,7.364622403444104,14.517844465597706,9.186178314716692,14.561186623728812,4.339030365691902,10.334492668363852,9.053900191370321,0.8997878130206117,1.6940728970902963,6.519870674916413,6.863278513355688,A
9.439741234393395,7.966991877754937,18.291768737399487,11.471793354452235,6.265229777062315,11.344216532051524,8.829721700062446,4.627339833690817,5.310624711816371,11.70274881810866,6.170682538810151,5.588328944584044,6.745391594619946,4.3213823630740125,A
8.668942676106868,6.663657970339155,28.71483968197835,20.774691825543464,23.107896389644132,6.874336444615366,-3.5107807545456495,4.419884883752481,6.257297676206342,10.776778728348987,0.3548499624770349,2.0030886178114677,6.160592054181066,3.985259736335408,A
7.550939176476066,9.992746948033354,8.509206978497696,14.498977296657218,3.915472692121345,5.097121190967968,14.309540048483841,4.374196713543272,5.335372789335586,9.845243285226825,6.177452712608957,5.791225872160199,4.872453429667504,6.7276123548815745,A
9.029204937844952,7.27059536096524,11.67550707994834,9.289282222517958,7.642041328016325,10.762584909533063,9.828770196675324,6.959498399199068,7.709923697103019,9.163316050361619,5.6539238607037605,4.086338796324155,5.149671816224659,5.682031336272254,A
5.9951199391438275,7.191143072076906,21.421946710098347,3.7836221746294143,11.205641392199489,8.210602319388576,8.804388604061169,8.089850617419899,-0.5264322294752448,4.998824625082864,1.5710003906478762,5.222194981525638,5.759838933412693,6.331558393817898,A
2.9759494902145454,5.979943121178555,24.547628554468467,22.677580975029976,-8.560141189028464,10.788975209762324,10.701103623614609,4.374486965984015,7.776183372589476,8.32647243319626,5.663540360643361,4.934002290723421,4.086150270655677,4.900212307674948,A
5.164911973879347,7.343791823228732,21.086945370157622,13.480710627857702,10.899334463259114,17.068246280240107,8.749807388041813,7.0531398919482164,8.169380914787302,7.367639667496892,1.1057666731338984,0.99596591478809,5.279614962217627,4.224943045063026,A
4.675812823767118,9.117719013821027,20.737356026363592,21.114247820223177,9.625217654908361,3.9002452190159635,9.513813849151703,8.125634978967064,5.685354981815201,7.359933065361073,5.155678259200305,3.3574456370942127,5.502123547550596,3.5422666481171246,A
6.090067401469481,9.761171770446158,20.651144927834444,28.031456274552955,19.908599380655684,13.067765182250907,22.173154010577644,10.733455335988054,3.0075543905623867,6.401461744441314,1.1969333775107578,5.948728518163122,3.837368648792498,6.520181275944541,A
5.548329995544225,8.907970002961806,26.56107831818547,10.428826712200012,6.424369599846067,12.518149455015152,21.604201973074474,3.841174861806553,5.522688431034278,10.676017623602224,0.23425898417815708,2.71786563704148,5.8354022129328795,5.476643412758895,A
6.787739863739692,1.9844026637243914,24.223576838044735,25.31735797549125,4.108648791525261,8.565083854167906,-13.129830425820048,6.669810012373403,6.042880175617203,9.767166219862013,0.514562107305192,0.5582757975905991,5.476301754727008,4.000216845168275,A
2.2910830097434496,8.515589169238728,24.08169014832093,16.117918929825002,6.553612242455007,-2.551807337181904,17.445630353571303,6.208660994462299,6.184907836469595,-1.1788620058275727,2.7292978856203143,0.775474747789032,6.743982864760432,4.223952547225609,A
12.064092990382555,7.209823903260556,24.41308298042493,16.845559871469554,6.202379541093585,10.753868301811151,33.77425686685429,5.196003816917432,5.011669581555148,-1.7675285893989638,3.1836942184561434,3.201059976916758,6.773530885903444,4.6651215438923055,A
2.665612919045559,1.6911282166662898,18.149615941957812,24.360739142960526,17.810930152633432,21.519894229862388,9.125404006992056,6.688233963250829,0.7187687843935482,2.9099154670023744,2.1684283832991538,5.088001136187879,3.714473990726614,5.566998878986368,A
10.322293667610968,10.62249585974263,19.94524790092895,11.620224112825474,2.666417842742927,15.36578384070265,18.252952488534188,6.618461503829706,7.06087935157392,9.48031476085353,5.532091596617836,4.04666005423416,6.129500216053506,3.839799904571257,A
9.823790716904373,3.9970167431537322,14.430534673231552,14.985290182045185,14.808346774443319,14.592880248718908,15.144399166804334,8.0705300034161,8.899607488225888,5.502938022443501,1.4539689740802215,0.9037889848921512,4.314776499640867,4.997440505755037,A
9.900001947672024,6.3895611548284705,22.02915126158243,8.180260699484803,13.384719539026243,10.833221055420644,0.4036117787116571,5.011905441969405,5.128963298170832,1.0458507751165445,3.1183612696276852,1.47874073194439,3.9552164865154724,5.575359488087837,A
9.688306058882151,9.495572123062797,27.60492819991652,21.116786925687578,11.675807722990886,24.003110388305267,7.5512006081194665,4.393025610678302,7.147205908419415,-0.3798670174958385,2.7668798746071266,1.8462894186407306,5.780994099756658,6.096490042655676,A
6.494601981413864,5.426313935760526,11.354117519333062,22.88501819000544,3.8423169237663926,-8.683275487810384,13.9987083351185,2.320101210400957,8.762817952277965,5.025653832062649,1.5644953009844997,2.1896668677456788,4.071400846584787,4.619686544931028,A
8.364208572655684,8.845318500144625,7.266244494786977,16.170048701927847,16.463057991622787,8.075797641733805,7.764834564704943,0.932676610830371,1.5058055860944166,5.848225887370727,4.854893749463048,0.7097473186690982,5.972457033705422,5.41704771263774,A
10.437390869820945,11.462940453719398,26.71232331331447,24.15999774031887,-4.336362620400387,22.225230709057648,24.126996893300817,2.0121491942388423,2.523208437839127,-0.16938960987277518,3.8321677170495883,0.6921483148606339,6.705830602368547,6.09272394116326,A
8.236584321361377,6.439775939062,19.34050546556458,5.326090273946562,13.276110306912916,10.375707395313974,-6.518323636776381,3.5158517666541,5.279359480672748,9.746149629977548,5.893046481274353,6.0971333761005795,5.131769961546333,3.970929216633957,A
5.878017917895536,8.129633829045233,3.9604569877947835,16.338499251950896,11.137452192652743,1.4847517592627524,7.157863022476583,3.0427659748084075,8.557762773085873,1.2892231053520362,2.2633905841593847,2.073739769873826,5.81138381283348,5.2762966771748525,A
3.822840785327303,5.738725497975054,6.747515515936458,18.447195896455952,11.104097588483995,11.104532879140875,13.19917010085747,5.795756028347826,5.006526627789985,11.408788333070277,6.107376329482307,3.1497942646563266,6.509124091470469,4.5498078797839305,A
8.462280801624315,4.103466754740416,12.365996833301434,9.729322922831907,13.89568838566581,12.257093577803257,3.7052548363109885,3.036769653251339,5.162125252641169,-0.00640800121032381,2.5685613455888636,3.059198750835824,5.958155980647016,3.6333086497492872,A
